"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.name","Answer.comment","Answer.userchoice","Approve","Reject"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3S3AMIZX3YQBSTE64RUEDVNRHERDCJ","A1ASVQMVGEP8OA","Submitted","Mon Aug 01 22:43:19 PDT 2022","Mon Aug 01 23:10:17 PDT 2022","Thu Aug 04 23:10:17 PDT 2022","","","","1618","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","NONE","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3B2X28YI300TXF7LG4Q5W57HI72B6G","A1BBZ3PXWB9889","Submitted","Mon Aug 01 22:31:43 PDT 2022","Mon Aug 01 22:40:51 PDT 2022","Thu Aug 04 22:40:51 PDT 2022","","","","548","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3HUTX6F6VY8PY8DTX7JOCCQ491I2OT","A1D9FECXIKCO4O","Submitted","Mon Aug 01 22:26:56 PDT 2022","Mon Aug 01 22:27:37 PDT 2022","Thu Aug 04 22:27:37 PDT 2022","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3SKRO2GZ75CZJWAIGBRH0CZQXQV1KS","A1DH6YZH89UH6L","Submitted","Mon Aug 01 22:31:03 PDT 2022","Mon Aug 01 22:31:09 PDT 2022","Thu Aug 04 22:31:09 PDT 2022","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","32Z9ZLUT1P5TDYGBGSMVZGW6YK0OHX","A1DKMOR2ZJHS2X","Submitted","Mon Aug 01 22:31:23 PDT 2022","Mon Aug 01 22:32:01 PDT 2022","Thu Aug 04 22:32:01 PDT 2022","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3KRVW3HTZR6U349FE6JHBQE3CV2SM7","A1FMDR2C616K5S","Submitted","Mon Aug 01 22:43:30 PDT 2022","Mon Aug 01 23:13:02 PDT 2022","Thu Aug 04 23:13:02 PDT 2022","","","","1772","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","NONE","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3SPJ033425O1YIF3AFYEDKANPM2YJM","A1J8EOJTANF7UB","Submitted","Mon Aug 01 22:27:43 PDT 2022","Mon Aug 01 22:35:49 PDT 2022","Thu Aug 04 22:35:49 PDT 2022","","","","486","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3D3VGR7TA40HG31STZEXPH01Q243RG","A1JCN5P7RY9QEF","Submitted","Mon Aug 01 23:35:19 PDT 2022","Mon Aug 01 23:41:21 PDT 2022","Thu Aug 04 23:41:21 PDT 2022","","","","362","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","4"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","340UGXU9D2MT84VSH3F8DNF4OL0UV7","A1JVUD5XUB9H48","Submitted","Mon Aug 01 22:34:12 PDT 2022","Mon Aug 01 22:38:07 PDT 2022","Thu Aug 04 22:38:07 PDT 2022","","","","235","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3JZQSN0I3UVL7P87XJLNRMBRRJXFG4","A1KIFVNBZYY8IL","Submitted","Mon Aug 01 22:33:54 PDT 2022","Mon Aug 01 22:34:34 PDT 2022","Thu Aug 04 22:34:34 PDT 2022","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3X65QVEQI48UQ52YH8S2W8VWQNUCLZ","A1L62L04WIF7T0","Submitted","Mon Aug 01 22:48:11 PDT 2022","Mon Aug 01 23:38:09 PDT 2022","Thu Aug 04 23:38:09 PDT 2022","","","","2998","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","NONE","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3TVSS0C0E5LRNGG878UUUTCGCGUTWO","A1MOY0M1B3K9UC","Submitted","Mon Aug 01 22:31:02 PDT 2022","Mon Aug 01 22:34:34 PDT 2022","Thu Aug 04 22:34:34 PDT 2022","","","","212","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3DL65MZB8H0GKZS60M5YJD5CHQTCEC","A1NXBW66PXIKZJ","Submitted","Mon Aug 01 22:47:56 PDT 2022","Mon Aug 01 22:48:23 PDT 2022","Thu Aug 04 22:48:23 PDT 2022","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3B837J3LDSHL0KM7JEFYXP8DII0SRU","A1O4AAQX2KCD3N","Submitted","Mon Aug 01 22:26:52 PDT 2022","Mon Aug 01 22:33:34 PDT 2022","Thu Aug 04 22:33:34 PDT 2022","","","","402","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3MX2NQ3YCDF4REA8GH8ITWK95FF5X3","A1OFRW8QAOMRDW","Submitted","Mon Aug 01 22:30:39 PDT 2022","Mon Aug 01 23:11:54 PDT 2022","Thu Aug 04 23:11:54 PDT 2022","","","","2475","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","336YQZE83ZZTX2B42A69IF4BYBYM53","A1ORQFHBG8G8S4","Submitted","Mon Aug 01 22:50:11 PDT 2022","Mon Aug 01 23:00:09 PDT 2022","Thu Aug 04 23:00:09 PDT 2022","","","","598","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","NONE","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3VHHR074H72OEO72QRKRGM3IPC2L7E","A1P0GXRCN3OZIK","Submitted","Mon Aug 01 22:45:31 PDT 2022","Mon Aug 01 22:58:36 PDT 2022","Thu Aug 04 22:58:36 PDT 2022","","","","785","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","NONE","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3PZDLQMM0X6OPJGQ72AXHCWNKNZ2CW","A1QFZX7QP3MJKY","Submitted","Mon Aug 01 22:28:21 PDT 2022","Mon Aug 01 22:43:03 PDT 2022","Thu Aug 04 22:43:03 PDT 2022","","","","882","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3SLE99ER0RYVLPRWI9NGT30CNBZBZ7","A1RSQAQILU2N59","Submitted","Mon Aug 01 22:32:18 PDT 2022","Mon Aug 01 22:40:10 PDT 2022","Thu Aug 04 22:40:10 PDT 2022","","","","472","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","34S6N1K2ZZ4L7DDE30637ZSC3FVHL9","A1TP29SNTJSZIO","Submitted","Mon Aug 01 22:28:50 PDT 2022","Mon Aug 01 22:59:50 PDT 2022","Thu Aug 04 22:59:50 PDT 2022","","","","1860","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3DYGAII7PPTOBRRFEIM4XUTXZCSPQB","A1UG1V57HNNJEU","Submitted","Mon Aug 01 22:29:36 PDT 2022","Mon Aug 01 23:08:37 PDT 2022","Thu Aug 04 23:08:37 PDT 2022","","","","2341","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3PPTZCWALU5IPVTL1RK6OSVB9BZZQ6","A1UY9IH8IMAKAD","Submitted","Mon Aug 01 22:29:14 PDT 2022","Mon Aug 01 22:55:56 PDT 2022","Thu Aug 04 22:55:56 PDT 2022","","","","1602","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3TE22NPXPFXVXTIYI1N3RTHXCOE44H","A1VCN0ZDPV4U2T","Submitted","Mon Aug 01 22:28:11 PDT 2022","Mon Aug 01 22:35:46 PDT 2022","Thu Aug 04 22:35:46 PDT 2022","","","","455","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","good","4"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","36V4Q8R5ZOLIQOU2M2UCGQZ2U7OMQJ","A1VMWZ4X201V7H","Submitted","Mon Aug 01 23:04:28 PDT 2022","Mon Aug 01 23:05:35 PDT 2022","Thu Aug 04 23:05:35 PDT 2022","","","","67","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","4"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3VP0C6EFSKHPG6BI7TGEALIBU656MZ","A1W67M3HPI6P2B","Submitted","Mon Aug 01 22:27:37 PDT 2022","Mon Aug 01 22:28:40 PDT 2022","Thu Aug 04 22:28:40 PDT 2022","","","","63","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3Z7VU45IP22U8R94GCURNRN31ZA1ZG","A1W9BK07VIXYC8","Submitted","Mon Aug 01 22:41:15 PDT 2022","Mon Aug 01 22:42:00 PDT 2022","Thu Aug 04 22:42:00 PDT 2022","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3E1QT0TDFTUQO14FFTFK267LJSB8I7","A1X761K5CSZY64","Submitted","Mon Aug 01 22:27:13 PDT 2022","Mon Aug 01 22:36:14 PDT 2022","Thu Aug 04 22:36:14 PDT 2022","","","","541","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","3"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3SKRO2GZ75CZJWAIGBRH0CZQXQY1KV","A1XCZSIB9QLS14","Submitted","Mon Aug 01 22:45:55 PDT 2022","Mon Aug 01 22:47:15 PDT 2022","Thu Aug 04 22:47:15 PDT 2022","","","","80","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3KJYX6QCMDWKUOKY54BU6L6T753JV1","A1ZJEKNQ3WGB3J","Submitted","Mon Aug 01 22:36:18 PDT 2022","Mon Aug 01 22:36:35 PDT 2022","Thu Aug 04 22:36:35 PDT 2022","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","2"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3GNCZX450M8WOBKYPMPI7UESVU7PA5","A1ZM1WQELLXD2V","Submitted","Mon Aug 01 22:32:36 PDT 2022","Mon Aug 01 22:33:15 PDT 2022","Thu Aug 04 22:33:15 PDT 2022","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","4"
"3QXFBUZ40N173N7426BKO2G5MZZUGS","376D5N1TGW9M0NI8W3L5I3R4U4YXSF","Compare and Choose","Chose the preferred group","image, comparison","$0.01","Mon Aug 01 22:26:06 PDT 2022","200","BatchId:4793844;OriginalHitTemplateId:928390922;","3600","259200","Mon Aug 08 22:26:06 PDT 2022","","","3MMN5BL1W3PQJNO0ORIG3I6RKF43MR","A1ZZQB8TZ3MBGQ","Submitted","Mon Aug 01 22:30:35 PDT 2022","Mon Aug 01 23:21:27 PDT 2022","Thu Aug 04 23:21:27 PDT 2022","","","","3052","0% (0/0)","0% (0/0)","0% (0/0)","combo_01_2","{}","3"
